		.	가다	동대문	따뜻하다	먹다	수제비	오늘
279	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
280	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
281	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
282	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
283	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
284	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
285	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
286	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
287	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
288	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
289	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
290	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
291	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
292	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
293	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
294	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
295	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
296	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
297	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
298	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
299	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
300	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
301	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
302	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
303	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
304	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
305	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
306	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
307	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
308	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
309	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
310	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
311	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
312	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
313	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
314	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
315	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
316	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
317	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
318	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.000000 	0.000000 	0.000000 
