,,.,가다,동대문,따뜻하다,먹다,수제비,오늘
208,1.602853e-07,4.2458495e-08,2.1248848e-06,6.933626e-05,6.088277e-06,0.9988794,1.0735267e-05,0.0010321751
209,6.2060596e-10,9.31007e-11,1.5222541e-09,5.1192825e-07,1.7649643e-06,1.2633026e-06,5.2047113e-09,0.9999964
210,5.348573e-09,7.648085e-10,1.2706452e-08,3.5410537e-06,2.731043e-06,3.9075137e-05,8.1339955e-08,0.99995446
211,3.0118756e-09,3.8058262e-10,5.9094414e-09,1.9492766e-06,1.9281088e-06,1.3373279e-05,3.167517e-08,0.9999827
212,5.9382335e-09,7.774247e-10,1.2780929e-08,3.46677e-06,3.2521668e-06,3.6659843e-05,7.721218e-08,0.9999565
213,3.1135676e-09,4.250086e-10,6.1989223e-09,2.8107972e-06,1.2569369e-06,1.7591206e-05,5.337787e-08,0.9999782
214,3.3931304e-09,5.05193e-10,7.486136e-09,3.2865892e-06,1.263385e-06,2.432967e-05,6.976679e-08,0.99997103
215,3.0044571e-09,4.3809978e-10,6.1942944e-09,3.1968364e-06,1.1373457e-06,1.8469123e-05,6.374965e-08,0.9999771
216,9.8954205e-09,1.6175689e-09,2.535932e-08,8.016541e-06,2.5549446e-06,0.00010694942,2.3326182e-07,0.9998822
217,2.3477003e-09,3.3115946e-10,4.682917e-09,2.0900993e-06,1.2024497e-06,1.0434861e-05,3.4695322e-08,0.9999862
218,9.711872e-10,1.15887175e-10,1.6925098e-09,8.87801e-07,6.4778345e-07,3.5845148e-06,1.00299555e-08,0.9999949
219,2.277588e-09,2.752224e-10,4.0927084e-09,1.7733533e-06,1.1294469e-06,1.1010409e-05,2.7030998e-08,0.99998605
220,3.11692e-09,4.1576179e-10,6.2020358e-09,2.5437635e-06,1.2831532e-06,1.7467357e-05,4.568476e-08,0.99997866
221,2.9632266e-09,3.9636983e-10,5.842348e-09,2.5176716e-06,1.201755e-06,1.653759e-05,4.4969063e-08,0.9999796
222,2.7981537e-09,4.1580214e-10,5.7375416e-09,3.127775e-06,8.9933906e-07,1.7524735e-05,5.9473557e-08,0.9999784
223,4.4383595e-09,6.0428984e-10,9.170229e-09,4.5272045e-06,1.199369e-06,4.2184485e-05,9.607756e-08,0.99995196
224,1.8378101e-09,2.2923179e-10,3.162854e-09,2.2651018e-06,5.8406044e-07,1.079004e-05,3.5376658e-08,0.9999863
225,2.1036983e-09,2.6909366e-10,3.766255e-09,2.3146301e-06,7.0725855e-07,1.2720637e-05,3.784944e-08,0.99998426
226,9.304569e-09,1.502204e-09,2.427053e-08,5.1720776e-06,4.246806e-06,7.3105155e-05,1.4321438e-07,0.9999174
227,4.3522512e-08,8.55962e-09,1.8134207e-07,1.7813352e-05,1.7668171e-05,0.0010291479,9.576113e-07,0.9989342
228,1.632693e-08,2.900054e-09,5.028271e-08,8.584726e-06,6.4859523e-06,0.00019208092,2.9855246e-07,0.9997925
229,4.1371496e-08,9.235562e-09,1.8637007e-07,1.7034388e-05,1.7068716e-05,0.0009126738,9.147606e-07,0.9990521
230,1.5903584e-07,4.2769432e-08,9.861599e-07,5.551574e-05,4.1229992e-05,0.006346957,4.52432e-06,0.99355054
231,1.6954882e-06,6.665373e-07,2.2552978e-05,0.0004789022,0.00021811243,0.5629458,5.5715765e-05,0.4362765
232,3.5678293e-06,1.5013122e-06,5.7901343e-05,0.00037565953,0.0008062076,0.8041505,6.947989e-05,0.19453514
233,1.5374114e-06,6.051259e-07,3.692477e-05,0.00011679368,0.0005163832,0.97394466,2.22419e-05,0.025360953
234,4.8438625e-07,1.509833e-07,1.6268663e-05,1.41463115e-05,0.0001728341,0.9993193,2.5906156e-06,0.0004742974
235,6.449866e-07,2.4725037e-07,2.955914e-05,1.7906003e-05,0.00017622538,0.9992865,3.7417583e-06,0.00048528812
236,3.899042e-06,1.4777982e-06,9.4625815e-05,8.877429e-05,0.002682231,0.99164647,2.2061871e-05,0.0054604416
237,3.175654e-07,6.987312e-08,8.914657e-06,5.3678264e-06,4.89265e-05,0.9998956,1.0766781e-06,3.9693707e-05
238,1.6050218e-07,2.6632508e-08,4.761148e-06,1.6348461e-06,3.4312627e-06,0.9999888,2.3998305e-07,9.650993e-07
239,4.6501444e-07,9.736269e-08,1.31230545e-05,3.6483516e-06,8.9291585e-05,0.999884,8.458094e-07,8.512177e-06
240,7.907671e-07,1.6682122e-07,2.1509275e-05,5.1659986e-06,5.6645404e-05,0.9999095,1.1517637e-06,5.029867e-06
241,9.4716245e-07,1.4329802e-07,4.066871e-05,4.500266e-06,1.0332864e-05,0.9999424,5.341357e-07,4.8138025e-07
242,1.7033376e-06,2.2256182e-07,0.0001056573,6.10647e-06,1.4918673e-05,0.9998703,5.79421e-07,4.1011072e-07
243,1.1509758e-06,1.139266e-07,6.9784386e-05,3.7421685e-06,5.3179688e-06,0.9999194,2.7660218e-07,1.8044874e-07
244,1.830347e-06,1.9096603e-07,0.00011268121,5.4661014e-06,8.553205e-06,0.99987054,4.1403592e-07,2.5991105e-07
245,2.150364e-06,1.927194e-07,8.477173e-05,6.0496177e-06,7.258399e-06,0.9998988,4.4895992e-07,2.6403518e-07
246,2.165743e-06,2.032831e-07,0.00014387607,5.6745307e-06,7.378502e-06,0.99984014,3.65971e-07,2.0802445e-07
247,9.17767e-07,7.879836e-08,7.4119685e-05,2.6658731e-06,2.8889579e-06,0.99991906,1.4396696e-07,8.805427e-08
248,2.895125e-07,2.1515861e-08,1.6023783e-05,1.1693488e-06,7.67157e-07,0.99998164,6.361742e-08,4.2975802e-08
249,3.9894445e-07,4.6279133e-08,8.581759e-06,2.5681888e-06,3.0806334e-06,0.99998474,3.046359e-07,3.212124e-07
250,1.1129708e-07,8.7605825e-09,2.636825e-06,7.079188e-07,3.9050497e-07,0.99999607,5.788815e-08,5.159207e-08
251,4.0616634e-08,2.671589e-09,8.3302206e-07,3.395717e-07,1.1977839e-07,0.99999857,2.5172918e-08,2.3690385e-08
252,3.247259e-08,1.8736919e-09,7.453845e-07,2.6221716e-07,8.213071e-08,0.9999989,1.7111951e-08,1.4763977e-08
253,3.6942904e-09,1.1370222e-10,1.164132e-07,3.842695e-08,5.1871485e-09,0.9999999,1.245899e-09,9.007364e-10
254,5.232829e-09,1.742916e-10,1.8019392e-07,4.6411014e-08,7.121324e-09,0.99999976,1.6135064e-09,1.135978e-09
255,3.8273247e-09,1.1555138e-10,1.2924917e-07,4.0166924e-08,5.212747e-09,0.9999999,1.2957623e-09,9.317995e-10
256,1.947445e-09,4.778328e-11,5.8969352e-08,2.2773031e-08,2.1251096e-09,0.9999999,6.2558303e-10,4.3035356e-10
257,3.270751e-08,6.9856704e-10,2.5412933e-07,1.9271656e-07,1.8035262e-08,0.9999994,6.48734e-09,4.322399e-09
258,3.2102674e-09,8.866698e-11,8.94676e-08,3.1586847e-08,3.6151675e-09,0.9999999,9.85747e-10,7.164865e-10
259,4.652462e-09,1.5392863e-10,1.288444e-07,4.9192984e-08,6.690185e-09,0.9999999,1.8262305e-09,1.3373302e-09
260,6.1874914e-09,2.523056e-10,1.5502062e-07,6.7078204e-08,1.2130544e-08,0.99999976,3.2086755e-09,2.532758e-09
261,3.7693606e-08,7.6545287e-10,2.830984e-07,2.123658e-07,1.807483e-08,0.9999994,6.9205983e-09,4.2444106e-09
262,7.757345e-09,3.3051398e-10,2.0256826e-07,8.525357e-08,1.6240017e-08,0.99999964,4.1459165e-09,3.2668408e-09
263,3.3507558e-08,6.429147e-10,2.2841812e-07,1.9675498e-07,1.5504963e-08,0.9999995,6.2529315e-09,3.818894e-09
264,6.508561e-09,2.7479763e-10,1.4862464e-07,7.533682e-08,1.3941812e-08,0.99999976,3.8825125e-09,3.1153458e-09
265,4.1990948e-08,8.0586054e-10,2.716094e-07,2.2306637e-07,1.828503e-08,0.9999994,7.19815e-09,4.371307e-09
266,8.301806e-09,3.7460998e-10,2.160488e-07,8.9055916e-08,1.867486e-08,0.99999964,4.5956012e-09,3.7600536e-09
267,3.0788637e-08,6.119158e-10,2.3362604e-07,1.9526348e-07,1.4811427e-08,0.9999995,6.21352e-09,3.7703587e-09
268,2.7911515e-08,5.472397e-10,1.8061988e-07,2.0422263e-07,1.4531266e-08,0.9999995,6.6339676e-09,4.2825907e-09
269,4.4742542e-08,8.399354e-10,2.8299553e-07,2.4799328e-07,1.9104377e-08,0.9999994,7.822048e-09,4.636152e-09
270,3.2157164e-08,6.007662e-10,2.1406962e-07,2.0130413e-07,1.4241429e-08,0.9999995,6.2839938e-09,3.738293e-09
271,3.1688455e-08,5.215587e-10,1.6720051e-07,2.1290626e-07,1.2022443e-08,0.9999995,6.2127024e-09,3.5632752e-09
272,2.49973e-08,4.2565618e-10,1.6110907e-07,1.7985103e-07,9.967279e-09,0.9999995,5.263137e-09,2.9050062e-09
273,2.9581708e-08,4.938207e-10,1.7221839e-07,1.9904978e-07,1.11820855e-08,0.9999995,5.697259e-09,3.22076e-09
274,2.9967996e-08,5.57999e-10,2.1435541e-07,1.9458663e-07,1.3523255e-08,0.9999995,5.9412084e-09,3.5133552e-09
275,2.5893815e-08,5.111724e-10,1.9940678e-07,1.7653124e-07,1.2772292e-08,0.9999995,5.4837677e-09,3.3459255e-09
276,2.2903839e-08,4.3830437e-10,1.8209433e-07,1.5974256e-07,1.0774959e-08,0.99999964,4.8678572e-09,2.8515583e-09
277,3.7426677e-08,7.4087997e-10,2.5644977e-07,2.2379682e-07,1.7965498e-08,0.9999994,7.3249184e-09,4.62303e-09
278,2.8001361e-08,5.4603133e-10,1.9963474e-07,1.9232753e-07,1.363374e-08,0.9999995,6.025763e-09,3.6929224e-09
279,2.498381e-08,4.822544e-10,1.7380069e-07,1.8705275e-07,1.2293751e-08,0.9999995,5.8706027e-09,3.5865129e-09
280,2.6469927e-08,5.024111e-10,1.8048712e-07,1.98235e-07,1.2993039e-08,0.9999995,6.0557768e-09,3.729981e-09
281,3.18015e-08,5.9283123e-10,1.9577196e-07,2.2714904e-07,1.5255615e-08,0.9999995,7.1228166e-09,4.3817248e-09
282,3.0493442e-08,6.3575917e-10,2.204163e-07,2.2259124e-07,1.7328869e-08,0.9999995,7.6209545e-09,4.873505e-09
283,3.628424e-08,7.270255e-10,2.512276e-07,2.3228614e-07,1.8451832e-08,0.9999994,7.4783e-09,4.742014e-09
284,4.3848868e-08,8.419805e-10,2.5807861e-07,2.7978737e-07,2.1200975e-08,0.9999994,9.139965e-09,5.715151e-09
285,2.7218908e-08,4.673251e-10,1.6349064e-07,2.0195792e-07,1.1438684e-08,0.9999995,5.869785e-09,3.4581666e-09
286,2.0361425e-08,3.4075853e-10,1.2758397e-07,1.7781541e-07,8.719288e-09,0.99999964,4.9282547e-09,2.855085e-09
287,1.859241e-08,2.9695313e-10,1.1253257e-07,1.6457302e-07,7.3988926e-09,0.99999976,4.4377675e-09,2.4870648e-09
288,2.0675998e-08,3.817392e-10,1.3945355e-07,1.8611964e-07,1.0221041e-08,0.99999964,5.5598295e-09,3.3872851e-09
289,2.496309e-08,4.739607e-10,1.5322155e-07,2.1995874e-07,1.3035436e-08,0.9999995,7.073792e-09,4.293804e-09
290,3.557064e-08,7.1596984e-10,2.18429e-07,2.5728e-07,1.907063e-08,0.9999995,8.831463e-09,5.618375e-09
291,2.9236624e-08,5.23621e-10,1.7037975e-07,2.1980293e-07,1.3410725e-08,0.9999995,6.7764594e-09,4.020176e-09
292,2.929099e-08,5.1789983e-10,1.7102295e-07,2.1456668e-07,1.3020775e-08,0.9999995,6.516857e-09,3.815006e-09
293,3.574509e-08,6.301671e-10,1.8821856e-07,2.503704e-07,1.555084e-08,0.9999995,7.8127e-09,4.6638684e-09
294,3.9388357e-08,7.3391243e-10,2.1978575e-07,2.5864017e-07,1.7713404e-08,0.9999995,8.349366e-09,4.9949804e-09
295,2.1470251e-08,3.651234e-10,1.3459268e-07,1.8183628e-07,9.198766e-09,0.99999964,5.1196793e-09,2.9874274e-09
296,3.4194183e-08,5.6945076e-10,1.7942634e-07,2.3235818e-07,1.331479e-08,0.9999995,6.823709e-09,3.9363477e-09
297,3.8207098e-08,6.203558e-10,1.7472337e-07,2.7052883e-07,1.4455466e-08,0.9999995,8.054632e-09,4.6369126e-09
298,2.9148316e-08,4.719553e-10,1.4310012e-07,2.3097711e-07,1.12422e-08,0.9999995,6.784568e-09,3.8156323e-09
299,2.5181349e-08,4.0495032e-10,1.3499093e-07,2.052393e-07,9.547814e-09,0.99999964,5.778287e-09,3.1420917e-09
