,,.,가다,동대문,따뜻하다,먹다,수제비,오늘
208,3.0944932e-08,7.46698e-09,1.908806e-07,3.0435573e-05,7.4954582e-06,0.0030444094,1.6518026e-06,0.9969158
209,6.412459e-08,1.6393466e-08,5.2682975e-07,3.971289e-05,2.0794625e-05,0.008186283,2.886391e-06,0.9917497
210,6.9198296e-07,1.9286523e-07,7.947524e-06,0.00019106372,0.00023443397,0.26475787,2.0493642e-05,0.7347873
211,1.7507193e-07,4.1738254e-08,3.805356e-06,1.7546456e-05,1.8096984e-05,0.99950826,2.8045056e-06,0.00044927816
212,9.667829e-08,1.2860931e-08,1.296048e-06,4.7561475e-06,1.5446445e-06,0.99998426,6.636075e-07,7.4019576e-06
213,2.7921547e-07,4.728317e-08,7.5972966e-06,3.8348053e-06,4.1492596e-05,0.9999349,8.086705e-07,1.10243245e-05
214,5.2451803e-08,7.688171e-09,2.0458158e-06,7.7035105e-07,2.932976e-06,0.9999937,1.2835818e-07,4.302469e-07
215,2.9048781e-08,4.081263e-09,1.55562e-06,4.8357884e-07,9.0787574e-07,0.9999969,6.4157845e-08,1.2322236e-07
216,1.4472104e-07,3.7337397e-08,1.20662435e-05,1.4566394e-06,3.1370157e-05,0.9999534,3.3709614e-07,1.2464051e-06
217,2.3788871e-08,4.0317296e-09,1.2947213e-06,3.7662477e-07,1.2208242e-06,0.9999968,6.006266e-08,2.1160511e-07
218,3.5656694e-07,1.1457372e-07,2.384342e-05,3.3486895e-06,0.00040436618,0.99955827,1.0219347e-06,8.702024e-06
219,1.658319e-07,4.1837243e-08,1.42870595e-05,1.5530619e-06,2.1154066e-05,0.999962,3.1041634e-07,5.796034e-07
220,6.128869e-07,2.0267782e-07,6.0710274e-05,5.0032313e-06,0.00015694514,0.9997737,1.0865487e-06,1.7957623e-06
221,1.1231164e-06,3.967039e-07,0.00011761777,8.039892e-06,0.00020970154,0.99965906,1.6887054e-06,2.4236213e-06
222,6.5735986e-07,1.5020099e-07,3.9680548e-05,4.7253557e-06,2.7720434e-05,0.9999254,8.1304273e-07,9.0086644e-07
223,4.2961543e-07,6.4578e-08,2.5250492e-05,2.9751825e-06,5.663544e-06,0.99996495,3.4497603e-07,2.7384223e-07
224,8.4907185e-07,1.0613261e-07,4.713033e-05,4.833261e-06,9.135437e-06,0.9999372,4.810987e-07,3.0357276e-07
225,3.1748286e-06,2.9586886e-07,0.00014737961,1.2635023e-05,1.3950861e-05,0.9998211,9.964541e-07,4.868163e-07
226,2.8965138e-07,2.2297591e-08,7.1010845e-06,2.1859273e-06,1.0717282e-06,0.99998915,1.7080407e-07,1.3682634e-07
227,1.9581378e-06,3.5317657e-07,3.6486992e-05,1.18928965e-05,5.9630474e-05,0.99988246,2.3257808e-06,4.9116525e-06
228,4.6414658e-07,4.1022503e-08,1.0330627e-05,2.9821974e-06,2.325951e-06,0.99998343,2.691467e-07,2.3615917e-07
229,3.7880417e-07,4.147869e-08,9.15512e-06,2.7110916e-06,3.3891877e-06,0.99998367,2.9845577e-07,3.4561833e-07
230,3.521764e-07,3.574098e-08,7.4396394e-06,2.7018698e-06,3.0903677e-06,0.9999857,2.8476032e-07,3.515261e-07
231,1.3065842e-07,1.43126035e-08,3.148907e-06,1.3994727e-06,1.7028859e-06,0.9999932,1.561608e-07,2.777172e-07
232,7.180612e-08,6.224761e-09,1.6083178e-06,7.6110064e-07,5.292765e-07,0.9999969,6.763145e-08,1.0171581e-07
233,2.1801264e-07,2.6967564e-08,3.9567203e-06,2.1921783e-06,3.9800902e-06,0.99998844,2.9685933e-07,8.643685e-07
234,1.8923599e-07,2.2566383e-08,3.5586004e-06,1.931918e-06,3.497901e-06,0.99998987,2.5689133e-07,6.817575e-07
235,3.3851114e-07,4.512065e-08,5.6497724e-06,3.1193092e-06,8.295565e-06,0.99998033,4.892948e-07,1.7262772e-06
236,1.4006739e-06,2.2155582e-07,1.6880078e-05,1.3696275e-05,0.00012283369,0.9998098,2.4853516e-06,3.2610762e-05
237,1.2342765e-06,1.8202523e-07,1.46582e-05,9.934876e-06,7.118819e-05,0.99988616,1.8328611e-06,1.4774532e-05
238,2.6003677e-06,4.3037102e-07,3.042988e-05,1.9974357e-05,0.00029857355,0.9996032,3.855142e-06,4.0921917e-05
239,5.4723423e-06,9.877906e-07,5.5558037e-05,3.8896662e-05,0.0012574546,0.9985152,7.2878224e-06,0.00011917689
240,3.0825736e-06,5.136329e-07,3.3807486e-05,2.4289411e-05,0.0005597196,0.99931085,4.4361213e-06,6.342677e-05
241,5.3758986e-06,9.570856e-07,4.939032e-05,4.568368e-05,0.0014695355,0.9981993,7.898436e-06,0.00022199197
242,3.640078e-06,5.9377095e-07,3.60873e-05,2.7830152e-05,0.0005726751,0.9992724,5.067957e-06,8.179541e-05
243,9.818162e-06,1.9227052e-06,9.153912e-05,6.543777e-05,0.0048108357,0.99475336,1.27421945e-05,0.00025443954
244,1.804813e-06,2.603705e-07,1.7918997e-05,1.419406e-05,0.00015493594,0.9997781,2.628107e-06,3.0083778e-05
245,6.951672e-06,1.3422035e-06,7.3987e-05,4.2848416e-05,0.001987607,0.99776363,8.562518e-06,0.0001150901
246,1.6690748e-05,3.5876326e-06,0.00015039652,9.593119e-05,0.0152858915,0.98405266,1.9472956e-05,0.000375275
247,2.8268366e-06,4.5640843e-07,3.130311e-05,1.7719061e-05,0.00038935695,0.99952006,3.5205285e-06,3.4767254e-05
248,2.5523155e-05,6.759217e-06,0.0002687836,0.00013764095,0.05062746,0.94840616,2.8676592e-05,0.00049897935
249,1.04536175e-05,2.3235455e-06,0.00012945954,5.1992418e-05,0.004956848,0.994752,1.0654775e-05,8.6319116e-05
250,1.807783e-05,3.9415727e-06,0.00014578189,0.000114925955,0.01644707,0.9825912,2.280234e-05,0.00065615395
251,3.0911055e-05,7.8440025e-06,0.00025315548,0.0001809533,0.072744384,0.9253136,3.9269755e-05,0.0014298069
252,1.3285344e-05,2.724129e-06,0.00011069679,8.682586e-05,0.008560211,0.99072427,1.7387627e-05,0.0004845613
253,2.9636214e-05,7.8069e-06,0.00025169892,0.00018107127,0.06119531,0.9369322,3.8407416e-05,0.0013638375
254,3.7538328e-05,1.1188277e-05,0.0003151229,0.00023074339,0.17105687,0.82509506,5.1800125e-05,0.0032016246
255,1.710002e-05,3.825535e-06,0.00014364075,0.000109016626,0.015893737,0.98318464,2.2434462e-05,0.0006256016
256,3.288076e-05,9.092388e-06,0.00027971494,0.00019400415,0.09821251,0.8996085,4.2774307e-05,0.0016204894
257,3.5980367e-05,9.05364e-06,0.00027254538,0.00019672539,0.08281599,0.9150326,4.456511e-05,0.0015925088
258,4.0459727e-05,1.0960112e-05,0.0003033172,0.00023156215,0.12500559,0.8718258,5.041993e-05,0.0025319776
259,3.269631e-05,7.908079e-06,0.00026162324,0.0001628206,0.055174347,0.9435699,3.6119625e-05,0.00075461686
